"","Coyote","Age","Farm","Educ","Land","Parent","Sibling","Prevalence","Child_con","First","Exper","Appreh","Prior","Pre_Coy","Linewatch","RIO_GRANDE","BIG_BEND","DEL_RIO","Arizona","California","Texas","Cross_Year","Survey_Year","MMP_id","Community","Weight","communityType","era","propertyOwn","rural","CoyNo","Last_Coy","San_Deigo","Tucson","Safeguard","Gatekeeper","Hold_The_Line","Operation_RG","PTD","noncoyoteMHC","coyoteMHC"
"1028",1,45,1,6,1,0,0,0.225641025641026,2,0,0.88,0,4,1,5.400013,0,0,0,1,0,0,2000,2007,1420117,117,2.9697,"0",2,1,0,4,1,0,1,1,0,0,0,1,0,4
"1029",1,34,1,6,0,0,2,0.504364187836143,0,0,0.04,0,1,1,3.397049,0,0,0,0,1,0,1995,1995,1430040,40,8.47,"2",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1031",1,59,0,0,0,0,1,0.0972515856236791,8,0,0.14,0.5,2,1,4.705896,0,0,0,0,1,0,1998,2004,1430107,107,6.35,"1",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1033",1,26,1,6,0,1,0,0.37592019547572,0,0,0.26,0,3,1,4.084013,0,0,0,0,1,0,1997,1999,1440072,72,6.74,"2",2,0,1,3,1,1,0,0,1,0,0,1,0,3
"1035",1,23,0,6,0,0,0,0.154150197628457,0,0,0.72,0,2,1,5.400013,0,0,0,1,0,0,2000,2006,1440110,110,7.8895,"1",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"1036",1,37,0,9,0,0,0,0.132139262147092,0,0,0.18,1,2,0,3.073758,1,0,0,0,0,1,1994,1999,1450076,76,5.8,"3",2,1,1,0,0,0,0,0,0,0,0,1,1,0
"1037",1,40,0,3,0,0,0,0.0975103734439839,0,0,0.04,0,1,1,4.914131,0,0,0,0,1,0,1999,2004,1450107,107,6.35,"1",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1038",1,40,1,3,0,0,4,0.109615384615384,0,0,0.18,1,2,1,4.073542,0,0,0,0,1,0,1996,1998,1460070,70,3.47,"1",2,1,1,1,1,1,0,0,1,0,0,1,1,1
"1040",1,25,0,8,0,1,0,0.180000000000001,0,0,0.19,0.5,2,1,5.400013,0,0,0,1,0,0,2000,2001,1460088,88,8.7,"2",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"1043",1,23,1,6,0,0,0,0.519848322307953,0,0,0.36,0.666666666666667,3,1,5.789396,0,0,0,1,0,0,2002,2007,1460120,120,3.9299,"0",2,1,0,3,1,0,1,1,0,0,0,1,0,3
"1044",1,37,0,6,0,0,0,0.190883190883192,0,0,0.48,1,1,1,3.397049,0,0,0,0,1,0,1995,2014,1460145,145,4.098,"1",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1045",1,26,0,6,0,0,1,0.365592990981915,0,0,0.18,0,1,1,3.073758,1,0,0,0,0,1,1994,1994,1470036,36,4.55,"2",2,0,1,1,1,0,0,0,0,0,0,1,0,1
"1046",0,21,0,9,0,0,0,0.284466652183361,0,0,0.24,0,1,1,3.397049,0,1,0,0,0,1,1995,1999,1470073,73,6.13,"2",2,0,1,1,1,0,0,0,0,1,0,1,0,1
"1048",1,24,1,6,0,0,3,0.0926430517711166,0,0,0.24,0,2,1,6.254962,0,0,0,1,0,0,2004,2007,1470119,119,5.698,"2",2,1,1,2,1,0,1,1,0,0,0,1,0,2
"1049",0,30,0,9,0,0,0,0.197468354430381,0,0,0.12,1,1,0,5.400013,0,0,0,0,1,0,2000,2014,1470145,145,4.098,"1",2,0,1,0,0,1,0,0,1,0,0,1,1,0
"1051",1,31,0,4,0,0,0,0.184946236559141,0,0,0.36,0,2,1,4.705896,0,0,0,1,0,0,1998,2001,1490088,88,8.7,"2",2,1,1,1,1,0,1,1,0,0,0,1,1,1
"1052",1,38,0,6,0,0,0,0.0592000000000005,0,0,1.32,0,1,1,6.46884,0,0,0,0,1,0,2005,2007,1490115,115,9.6945,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"1053",1,25,0,7,0,1,3,0.218421052631579,0,0,0.24,0,1,1,4.914131,0,0,0,1,0,0,1999,2007,1490117,117,2.9697,"0",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"1054",1,36,1,5,0,0,0,0.0820895522388057,0,0,0.24,0,1,1,6.149998,0,0,1,0,0,1,2003,2016,1490155,155,4.2273,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"1055",1,40,0,8,0,0,0,0.0978260869565212,1,0,0.18,0,1,1,4.914131,0,0,1,0,0,1,1999,2008,1500122,122,4.1554,"0",2,1,0,1,1,0,0,0,0,0,0,1,0,1
"1060",1,23,0,6,0,0,0,0.162436548223351,0,0,0.72,0,6,1,4.705896,1,0,0,0,0,1,1998,2001,1510086,86,7.1,"1",2,0,1,6,1,0,0,0,0,0,1,1,0,6
"1061",1,62,1,0,0,0,0,0.0975103734439839,4,0,0.05,1,1,1,4.914131,0,0,0,0,1,0,1999,2004,1510107,107,6.35,"1",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"1063",1,47,0,3,1,0,0,0.262773186732119,1,0,0.21,0.5,2,1,5.789396,1,0,0,0,0,1,2002,2003,1520097,97,38.03,"2",2,1,1,2,1,0,0,0,0,0,1,1,0,2
"1066",1,40,0,6,0,0,2,0.174528301886792,0,0,0.33,1.33333333333333,3,1,7.313631,0,0,0,1,0,0,2006,2012,1520138,138,3.7623,"1",2,1,1,3,1,0,1,1,0,0,0,1,0,3
"1067",0,31,1,8,0,0,1,0.504364187836143,0,0,0.52,0,2,0,3.397049,0,1,0,0,0,1,1995,1995,1530040,40,8.47,"2",2,0,1,0,0,0,0,0,0,1,0,1,1,0
"1068",1,29,0,6,0,0,2,0.25617797789596,0,0,0.24,0,1,1,4.705896,0,0,0,0,1,0,1998,2003,1530097,97,38.03,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"1069",1,32,1,0,1,0,0,0.0495049504950496,0,0,0.36,1,1,1,4.705896,0,0,0,1,0,0,1998,2009,1530125,125,4.339,"1",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"1070",1,34,0,12,0,0,0,0.302351604754076,1,0,0.48,0,1,1,5.647751,0,0,0,1,0,0,2001,2001,1540089,89,8.8,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1071",1,26,1,6,0,0,1,0.105788423153693,0,0,0.24,0,1,1,5.647751,1,0,0,0,0,1,2001,2004,1540101,101,4.79,"0",2,1,0,1,1,0,0,0,0,0,1,1,0,1
"1073",1,45,1,6,1,0,0,0.0613207547169814,1,0,0.24,0.5,2,1,6.254962,0,0,1,0,0,1,2004,2007,1540116,116,4.551,"1",2,1,0,2,1,0,0,0,0,0,0,1,0,2
"1075",1,30,1,6,0,0,0,0.0881057268722465,0,0,0.72,0.5,2,1,8.158986,0,0,0,1,0,0,2007,2016,1560155,155,4.2273,"1",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"1076",1,34,0,0,0,0,0,0.0992063492063498,0,0,0.24,0,1,1,7.313631,0,0,0,0,0,0,2006,2016,1560159,159,4.8853,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"1077",1,25,0,12,0,0,0,0.154150197628457,0,0,0.12,0,1,1,5.400013,1,0,0,0,0,1,2000,2006,1570110,110,7.8895,"1",2,0,1,1,1,0,0,0,0,0,1,1,0,1
"1078",1,46,0,6,0,0,0,0.302351604754076,0,0,0.36,0,2,1,5.647751,0,0,0,0,1,0,2001,2001,1580089,89,8.8,"2",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1079",1,39,0,2,0,0,0,0.252014074095156,1,0,0.03,0,1,1,5.400013,0,0,0,1,0,0,2000,2003,1580097,97,38.03,"2",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"1080",1,27,0,6,0,0,0,0.190883190883192,0,0,0.48,1,2,1,3.397049,0,0,0,0,1,0,1995,2014,1580145,145,4.098,"1",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"1081",1,25,1,6,1,0,3,0.113553113553114,0,0,0.24,3,1,1,6.149998,0,0,0,0,0,0,2003,2004,1590101,101,4.79,"0",2,1,0,1,1,0,0,0,0,0,0,1,0,1
"1084",1,28,0,9,0,0,1,0.1415313225058,0,0,0.37,0,3,1,5.789396,0,0,0,0,1,0,2002,2012,1590135,135,2.0779,"0",2,0,0,3,1,1,0,0,1,0,0,1,0,3
"1085",1,23,1,9,0,0,0,0.168681949074361,0,0,0.6,0,1,1,5.647751,0,0,0,0,1,0,2001,2009,1600126,126,13.2265,"2",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1086",1,50,1,0,0,0,0,0.065298507462687,0,0,0.06,0,1,1,5.789396,0,0,0,0,0,0,2002,2006,1630112,112,5.4451,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"1087",1,41,0,2,0,0,0,0.304212765508211,0,0,0.03,1,1,1,4.073542,0,1,0,0,0,1,1996,1999,1640073,73,6.13,"2",2,1,1,1,1,0,0,0,0,1,0,1,0,1
"1088",0,33,0,9,0,0,1,0.145374449339208,0,0,0.25,0,2,0,4.073542,0,1,0,0,0,1,1996,2000,1640078,78,6.04,"1",2,0,1,0,0,0,0,0,0,1,0,1,1,0
"1089",1,29,0,17,0,0,1,0.115323854660349,0,0,0.12,0,1,1,5.789396,0,0,0,1,0,0,2002,2002,1640093,93,5.6,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1090",1,25,0,6,0,0,0,0.0281425891181987,0,0,0.11,0,1,1,6.254962,0,0,0,0,0,0,2004,2011,1640132,132,9.4821,"2",2,0,1,1,1,0,0,0,0,0,0,1,0,1
"1092",1,28,0,6,0,0,0,0.322729997457623,0,0,0.24,0,2,1,4.914131,0,0,0,0,1,0,1999,1999,1650073,73,6.13,"2",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1094",0,31,0,6,0,0,0,0.0824468085106381,0,0,0.48,1,2,0,5.647751,0,0,0,0,0,0,2001,2016,1670155,155,4.2273,"1",2,0,1,0,0,0,0,0,0,0,0,1,1,0
"1095",1,40,0,9,0,0,3,0.110738255033558,0,0,0.48,2,1,1,5.400013,0,0,0,1,0,0,2000,2002,1680093,93,5.6,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1096",1,24,0,12,0,0,0,0.102189781021898,0,0,0.12,0,1,1,5.400013,0,0,0,0,1,0,2000,2015,1680154,154,5.0826,"2",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1097",1,29,0,0,0,0,3,0.096267190569744,0,0,0.02,0,1,1,3.397049,0,0,0,1,0,0,1995,1998,1690070,70,3.47,"1",2,1,1,1,1,0,1,0,0,0,0,1,0,1
"1100",1,40,0,2,1,0,3,0.153508771929825,0,0,0.29,0,3,1,6.254962,0,0,0,0,0,0,2004,2012,1690135,135,2.0779,"0",2,1,0,3,1,0,0,0,0,0,0,1,0,3
"1102",1,56,1,0,0,0,0,0.113970588235293,2,0,0.12,1,2,1,4.084013,0,0,0,0,0,0,1997,1998,1700070,70,3.47,"1",2,1,1,2,1,0,0,0,0,0,0,1,0,2
"1104",1,26,0,6,0,0,3,0.102150537634408,0,0,1.08,0.5,2,1,11.802817,0,0,0,0,1,0,2010,2015,1700154,154,5.0826,"2",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1105",1,30,1,6,1,0,0,0.109022556390978,0,0,0.12,0,1,1,10.076554,0,0,0,0,1,0,2008,2016,1700159,159,4.8853,"1",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"1106",1,54,0,6,1,0,0,0.128358208955224,0,0,0.48,0.5,2,1,3.397049,0,0,0,0,1,0,1995,2012,1710135,135,2.0779,"0",2,1,0,1,1,1,0,0,1,0,0,1,1,1
"1107",1,29,0,9,0,0,0,0.304033747329542,0,0,0.2,0,1,1,4.914131,0,0,0,1,0,0,1999,2001,1720089,89,8.8,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1108",1,50,1,6,1,0,2,0.0608365019011409,0,0,0.84,1,1,1,6.46884,0,0,0,0,0,0,2005,2009,1730125,125,4.339,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"1112",1,37,1,9,1,0,1,0.165680473372781,0,0,0.54,0,4,1,8.158986,1,0,0,0,0,1,2007,2012,1730135,135,2.0779,"0",2,0,0,4,1,0,0,0,0,0,1,1,0,4
"1113",1,38,0,9,0,0,0,0.0549450549450547,0,0,0.36,0,1,1,5.789396,0,0,0,1,0,0,2002,2016,1730157,157,7.1111,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1114",0,49,1,3,1,0,3,0.262773186732119,0,0,0.8,1,6,1,5.789396,1,0,0,0,0,1,2002,2003,1750097,97,38.03,"2",2,1,1,6,1,0,0,0,0,0,1,1,0,6
"1115",1,25,0,7,0,0,0,0.153508771929825,0,0,0.36,0,1,1,6.254962,0,0,0,0,1,0,2004,2012,1750135,135,2.0779,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"1116",1,25,0,6,0,0,0,0.168241965973535,0,0,0.17,0,1,1,6.149998,0,0,0,0,1,0,2003,2008,1760121,121,9.1917,"1",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1117",1,34,0,3,0,0,2,0.167346938775511,0,0,0.24,0,1,1,4.705896,0,1,0,0,0,1,1998,2000,1770078,78,6.04,"1",2,1,1,1,1,0,0,0,0,1,0,1,0,1
"1118",1,32,0,11,0,0,0,0.302351604754076,0,0,0.06,0,1,1,5.647751,0,0,0,1,0,0,2001,2001,1780089,89,8.8,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1121",1,52,1,6,1,0,0,0.0690846286701214,0,0,0.48,0.333333333333333,3,1,6.46884,0,0,0,1,0,0,2005,2006,1780112,112,5.4451,"1",2,1,1,3,1,0,1,1,0,0,0,1,0,3
"1123",1,29,0,6,0,0,0,0.0885780885780883,0,0,0.24,0,2,1,6.46884,0,0,0,1,0,0,2005,2016,1780155,155,4.2273,"1",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"1124",1,33,1,9,0,0,2,0.0864485981308415,0,0,0.24,0,1,0,5.647751,0,0,0,1,0,0,2001,2016,1790159,159,4.8853,"1",2,1,1,0,0,0,1,1,0,0,0,1,1,0
"1125",0,23,0,6,0,1,0,0.307793561452101,0,0,0.08,0,1,0,3.073758,1,0,0,0,0,1,1994,1996,1800047,47,2.44,"1",2,1,0,0,0,0,0,0,0,0,0,1,1,0
"1126",0,31,0,0,0,0,0,0.302351604754076,0,0,0.04,0,1,0,5.647751,0,1,0,0,0,1,2001,2001,1810089,89,8.8,"2",2,1,1,0,0,0,0,0,0,1,0,1,1,0
"1127",1,36,1,6,0,0,0,0.304660876251727,0,0,1.64,0,1,1,5.400013,0,0,0,0,1,0,2000,2001,1870089,89,8.8,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"1128",1,34,0,8,0,0,3,0.0995934959349589,0,0,0.32,0,4,1,3.073758,0,0,0,0,1,0,1994,2003,1870098,98,19.76,"3",2,1,1,4,1,1,0,0,1,0,0,1,0,4
"1129",1,18,1,3,1,0,0,0.0452127659574469,0,0,0.22,0,1,1,4.073542,0,0,0,1,0,0,1996,2009,1870125,125,4.339,"1",2,0,0,1,1,0,1,0,0,0,0,1,0,1
"1131",1,32,1,7,0,0,1,0.0923423423423429,0,0,0.06,2.5,2,1,8.158986,0,0,0,0,1,0,2007,2014,1870147,147,4.8382,"1",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"1132",1,28,0,3,0,0,2,0.308839963142313,0,0,0.84,1,1,1,4.084013,0,0,0,0,1,0,1997,2001,1880089,89,8.8,"2",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1135",1,32,0,12,0,0,0,0.0424628450106155,0,0,1.08,0,3,1,11.802817,0,0,0,0,1,0,2010,2017,1880168,168,14.1517,"2",2,1,1,3,1,1,0,0,1,0,0,1,0,3
"1137",1,22,1,6,1,0,0,0.0510440835266823,0,0,0.32,0,2,1,5.400013,0,0,0,1,0,0,2000,2009,1910125,125,4.339,"1",2,1,1,2,1,0,1,1,0,0,0,1,0,2
"1139",1,29,1,3,1,0,2,0.0812500000000004,0,0,0.2,2.5,2,1,5.400013,0,0,0,1,0,0,2000,2004,1920101,101,4.79,"0",2,1,0,2,1,0,1,1,0,0,0,1,0,2
"1141",1,27,0,12,0,1,2,0.0490797546012268,0,0,0.36,0,2,1,5.647751,0,0,0,0,1,0,2001,2007,1920118,118,8.7878,"3",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1142",1,20,1,6,0,0,0,0.0932203389830513,0,0,0.36,0,1,1,6.254962,0,0,0,1,0,0,2004,2016,1920159,159,4.8853,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1143",1,35,0,6,0,0,1,0.256943120916651,0,0,0.6,0,1,1,4.073542,0,0,0,0,1,0,1996,2003,1930097,97,38.03,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"1144",1,27,0,9,0,0,0,0.168241965973535,0,0,0.24,0,1,1,6.149998,0,0,0,1,0,0,2003,2008,1940121,121,9.1917,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1145",0,38,0,3,0,1,0,0.0746469430946321,0,0,0.01,0,1,0,3.073758,0,1,0,0,0,1,1994,1994,1960035,35,7.89,"3",2,1,1,0,0,0,0,0,0,1,0,1,1,0
"1146",0,24,0,9,0,1,2,0.113372093023255,0,0,0.15,0,2,1,4.084013,0,0,0,0,1,0,1997,1997,1960051,51,1.48,"1",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1147",1,51,0,2,0,0,0,0.133710292249049,0,0,0.06,0,1,1,4.084013,0,0,0,1,0,0,1997,2001,1970087,87,9.2,"3",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1149",1,33,1,9,0,0,1,0.190652111977589,0,0,0.36,0,2,1,7.313631,0,0,0,1,0,0,2006,2009,1970126,126,13.2265,"2",2,1,1,2,1,0,1,1,0,0,0,1,0,2
"1150",1,37,0,12,0,0,2,0.0506329113924049,0,0,0.12,0,1,1,5.400013,0,0,0,1,0,0,2000,2007,1990118,118,8.7878,"3",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"1151",0,28,0,6,0,0,0,0.316042592064495,0,0,1.44,0,2,1,4.705896,0,0,0,0,1,0,1998,1999,2000073,73,6.13,"2",2,0,1,1,0,1,0,0,1,0,0,1,1,1
"1152",1,17,0,3,0,0,0,0.0322580645161289,0,0,0,0,1,1,3.073758,0,0,0,0,1,0,1994,2016,2000157,157,7.1111,"2",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1158",1,30,0,9,0,0,0,0.166666666666667,0,0,1.56,0,6,1,7.313631,1,0,0,0,0,1,2006,2012,2010135,135,2.0779,"0",2,1,0,6,1,0,0,0,0,0,1,1,0,6
"1159",1,23,1,6,0,0,0,0.100000000000001,0,0,0.48,0,1,1,4.914131,0,0,0,1,0,0,1999,2015,2010154,154,5.0826,"2",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"1170",1,32,0,6,0,0,0,0.153508771929825,0,0,1.8,0.0714285714285714,14,1,6.254962,0,0,0,1,0,0,2004,2012,2020135,135,2.0779,"0",2,1,0,5,1,0,1,1,0,0,0,1,1,5
"1173",1,27,1,6,0,0,0,0.0317700453857789,0,0,0.84,0.333333333333333,3,1,11.55508,0,0,0,1,0,0,2009,2011,2170132,132,9.4821,"2",2,1,1,3,1,0,1,1,0,0,0,1,0,3
"1175",0,34,0,6,0,0,0,0.0655803471929873,0,0,0.34,0,4,1,3.397049,0,0,0,0,1,0,1995,1997,10010052,52,9.26,"3",2,1,1,4,1,1,0,0,1,0,0,1,0,4
"1177",1,42,1,3,0,0,1,0.0250234159430931,0,0,0.36,0,3,1,4.073542,0,0,0,0,1,0,1996,1998,10010058,58,2.08,"0",2,1,0,3,1,1,0,0,1,0,0,1,0,3
"1178",0,43,1,6,0,0,0,0.228963185574757,0,0,0.03,0,1,0,4.073542,0,0,0,0,1,0,1996,1999,10010069,69,100,"2",2,1,1,0,0,1,0,0,1,0,0,1,1,0
"1179",1,27,0,9,0,1,1,0.133710292249049,0,0,0.54,0.5,2,1,4.084013,0,0,0,1,0,0,1997,2002,10010087,87,27.36,"3",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"1182",1,28,0,10,1,0,1,0.133783579963467,0,0,0.51,0,3,1,6.149998,0,0,0,1,0,0,2003,2004,10010094,94,5.41,"1",2,1,1,3,1,0,1,1,0,0,0,1,0,3
"1183",1,40,0,14,0,0,0,0.0292466475448017,0,0,0.12,0,1,1,5.647751,0,0,0,1,0,0,2001,2004,10010106,106,2.3,"3",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1184",1,26,1,5,1,0,0,0.198270152892529,0,0,0.24,0,1,1,11.55508,0,0,0,1,0,0,2009,2011,10010126,126,26.322,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1185",1,26,0,6,0,1,1,0.448491605598433,0,0,1.08,0,1,1,4.705896,0,0,0,0,1,0,1998,1998,10020055,55,10.36,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"1186",1,32,0,7,0,1,4,0.480608170483488,0,0,1.92,0,6,1,3.073758,0,0,0,0,1,0,1994,1999,10020068,68,13.56,"0",2,0,0,5,1,1,0,0,1,0,0,1,1,5
"1187",1,19,1,9,0,1,1,0.285139797235802,0,0,0.15,0,1,1,3.073758,0,0,0,1,0,0,1994,2002,10020089,89,60.17,"2",2,0,1,1,1,0,1,0,0,0,0,1,0,1
"1188",1,21,0,9,0,1,2,0.270595590180093,0,0,0.18,1,1,1,5.789396,0,0,0,1,0,0,2002,2004,10020096,96,9.76,"1",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"1189",1,34,0,0,0,0,0,0.190652111977589,0,0,2.04,0,1,1,7.313631,0,0,0,1,0,0,2006,2011,10020126,126,26.322,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1191",1,20,0,12,0,1,2,0.291344590570321,0,0,0.17,0,2,1,3.397049,0,0,0,0,1,0,1995,1997,10030038,38,19.73,"2",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"1192",0,37,0,16,0,0,3,0.41773064250412,0,0,0.84,0.5,2,1,4.073542,1,0,0,0,0,1,1996,1997,10030045,45,4.46,"0",2,0,0,2,1,0,0,0,0,0,0,1,0,2
"1193",1,32,1,5,0,0,0,0.322729997457623,0,0,0.12,1,1,1,4.914131,0,0,0,1,0,0,1999,2000,10030073,73,20.74,"2",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"1194",1,20,0,11,0,0,2,0.335731384494573,0,0,0.24,0,1,1,4.914131,1,0,0,0,0,1,1999,2000,10030075,75,15.23,"0",2,0,0,1,1,0,0,0,0,0,1,1,0,1
"1195",1,31,0,7,0,1,2,0.302351604754076,0,0,0.17,1,1,1,5.647751,0,0,0,1,0,0,2001,2002,10030089,89,60.17,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1196",1,30,0,6,1,0,1,0.137615158957789,0,0,0.16,1,1,1,6.254962,0,0,0,1,0,0,2004,2004,10030094,94,5.41,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1199",1,19,0,12,1,1,4,0.270595590180093,0,0,0.48,0,4,1,5.789396,0,0,0,1,0,0,2002,2004,10030096,96,9.76,"1",2,1,0,1,1,0,1,1,0,0,0,1,1,1
"1200",0,30,0,9,0,0,4,0.180214348695404,0,0,0.16,0,2,1,4.705896,0,0,0,0,1,0,1998,1998,10040057,57,11.77,"1",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1201",1,32,0,6,0,0,3,0.0293149696819423,0,0,0.84,0,1,1,4.705896,0,0,0,1,0,0,1998,1998,10040058,58,2.08,"0",2,0,0,1,1,0,1,1,0,0,0,1,0,1
"1202",1,28,1,6,0,0,0,0.335731384494573,0,0,0.12,0,1,1,4.914131,0,1,0,0,0,1,1999,2000,10040075,75,15.23,"0",2,0,0,1,1,0,0,0,0,1,0,1,0,1
"1203",1,42,0,7,1,0,1,0.133783579963467,0,0,0.99,0.5,3,1,6.149998,0,0,0,1,0,0,2003,2004,10040094,94,5.41,"1",2,1,1,3,1,0,1,1,0,0,0,1,0,3
"1205",1,21,0,12,0,0,0,0.255287358634846,0,0,0.48,0.5,2,1,5.647751,0,0,0,1,0,0,2001,2004,10040096,96,9.76,"1",2,1,0,2,1,0,1,1,0,0,0,1,0,2
"1206",1,25,0,9,0,0,0,0.0746469430946321,0,0,0.28,0,1,1,3.073758,0,0,0,0,1,0,1994,1995,10050035,35,6.3,"3",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1207",1,30,0,4,0,0,3,0.316392348754449,1,0,0.08,0,1,1,3.073758,0,0,0,0,1,0,1994,1997,10050044,44,2.69,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"1208",1,34,0,6,0,0,3,0.17420625802004,0,0,1,0,2,1,4.084013,0,0,0,0,1,0,1997,1998,10050057,57,11.77,"1",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1210",0,52,1,3,1,1,4,0.47737978932299,0,0,0.99,0,4,0,4.705896,0,0,0,0,1,0,1998,1999,10050068,68,13.56,"0",2,1,0,0,0,1,0,0,1,0,0,1,1,0
"1211",1,39,0,9,0,1,1,0.284212912399283,0,0,0.36,0,1,1,3.397049,0,0,0,0,1,0,1995,2002,10050089,89,60.17,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"1212",1,23,0,6,0,1,0,0.266716021898802,0,0,1,0,2,1,4.705896,0,0,0,1,0,0,1998,2016,10050160,160,3.02,"0",2,0,0,1,1,0,1,1,0,0,0,1,1,1
"1213",1,20,0,9,0,1,1,0.37888434287995,0,0,0.12,1,1,1,4.084013,0,0,0,0,1,0,1997,1997,10060044,44,2.69,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"1214",1,39,0,5,0,0,2,0.0250234159430931,0,0,1.92,0,1,1,4.073542,0,0,0,0,1,0,1996,1998,10060058,58,2.08,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"1215",1,21,0,9,0,0,1,0.282847122265694,0,0,0.48,1,1,1,4.073542,0,0,0,1,0,0,1996,2002,10060089,89,60.17,"2",2,0,1,1,1,0,1,0,0,0,0,1,0,1
"1216",1,29,0,8,0,0,3,0.400031019507821,0,0,0.96,0,3,1,4.084013,0,0,0,0,1,0,1997,1997,10070050,50,7.52,"0",2,1,0,3,1,1,0,0,1,0,0,1,0,3
"1217",1,42,0,9,0,0,1,0.0394566170026298,0,0,0.36,0,1,1,6.149998,0,0,0,1,0,0,2003,2004,10070106,106,2.3,"3",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1218",1,26,0,9,0,0,2,0.210820446309518,0,0,1.02,0,2,1,4.073542,0,0,0,0,1,0,1996,1997,10080041,41,30.11,"1",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"1219",1,25,0,9,0,1,4,0.444951960938731,0,0,0.96,0,1,1,4.084013,0,0,0,0,1,0,1997,1998,10080055,55,10.36,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"1220",1,23,0,6,0,0,0,0.170393225445861,0,0,0.36,0,1,1,4.073542,0,0,0,1,0,0,1996,1998,10080057,57,11.77,"1",2,0,1,1,1,0,1,0,0,0,0,1,0,1
"1221",1,35,0,4,1,0,1,0.480771097854347,0,0,1.56,0,1,1,3.397049,0,0,0,0,1,0,1995,1999,10080068,68,13.56,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"1225",1,42,0,9,1,0,0,0.235708494927584,0,0,0.4,0.75,4,1,4.914131,0,0,0,1,0,0,1999,2004,10080096,96,9.76,"1",2,1,0,4,1,0,1,1,0,0,0,1,0,4
